"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,8,28,1179.46450920105,"00_0028",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,29,1191.24671271995,"00_0029",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,30,1238.27744926841,"00_0030",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,32,1270.35989789265,"00_0032",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,33,1097.63669821301,"00_0033",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,35,1172.16623443872,"00_0035",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,34,1189.91094294512,"00_0034",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,36,1150.09579026158,"00_0036",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,3,1134.9936316857,"00_0003",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,2,1212.14637194182,"00_0002",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,4,1146.18309329805,"00_0004",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,6,1211.01093259065,"00_0006",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,9,1213.05478143821,"00_0009",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,10,1175.33612474914,"00_0010",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,11,1177.61551619165,"00_0011",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,12,1217.17776208734,"00_0012",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,14,1167.13202118957,"00_0014",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,18,1233.65793357156,"00_0018",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,20,1199.11638289962,"00_0020",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,24,1174.3173585324,"00_0024",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,25,1180.56192487137,"00_0025",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,27,1135.35448502906,"00_0027",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,28,1188.95798853824,"00_0028",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,29,1194.1618966116,"00_0029",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,30,1233.41649884809,"00_0030",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,32,1297.78346337739,"00_0032",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,33,1105.9952480868,"00_0033",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,34,1200.28111615862,"00_0034",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,9,35,1174.20910662045,"00_0035",18,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
