"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,9,21,1227.30380493164,"00_0021",18,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,9,22,1153.42193267542,"00_0022",18,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,9,23,1198.76438519671,"00_0023",18,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,9,24,1188.75516097969,"00_0024",18,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,2,1155.39872089292,"00_0002",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,5,1193.51014724581,"00_0005",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,3,1153.64677273007,"00_0003",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,4,1207.3005078125,"00_0004",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,6,1159.22066483998,"00_0006",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,8,1254.87127872771,"00_0008",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,12,1184.70173065808,"00_0012",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,13,1204.71075996005,"00_0013",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,14,1145.11774868951,"00_0014",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,15,1135.65934476412,"00_0015",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,16,1195.83040550923,"00_0016",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,19,1172.73531213251,"00_0019",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,21,1239.01178835751,"00_0021",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,22,1171.72417215201,"00_0022",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,23,1197.07697881284,"00_0023",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,10,24,1172.91596239906,"00_0024",20,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,2,1145.2841278652,"00_0002",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,5,1195.86491849124,"00_0005",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,3,1150.73383007813,"00_0003",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,4,1210.43870522942,"00_0004",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,6,1164.84695327556,"00_0006",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,8,1274.35317423503,"00_0008",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,12,1185.94304351807,"00_0012",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,13,1213.09239304102,"00_0013",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,14,1150.63123101326,"00_0014",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,15,1129.62743849981,"00_0015",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,16,1199.3469924757,"00_0016",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,19,1167.11513307035,"00_0019",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,21,1236.89701796456,"00_0021",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,22,1163.40036241064,"00_0022",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,23,1206.23592438715,"00_0023",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,11,24,1180.58886313201,"00_0024",22,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,2,1146.4945018627,"00_0002",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,5,1190.91786138374,"00_0005",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,3,1178.45365097228,"00_0003",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,4,1207.50138553957,"00_0004",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,6,1168.52195556347,"00_0006",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,8,1259.69224341868,"00_0008",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
0,12,12,1193.26516462054,"00_0012",24,"Ch01: FGF 250 ng/ml 60min pulse","S00: FGF 250 ng/ml 60min pulse"
