"id","group","realtime","y"
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",32,0.993904038803929
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",34,1.00486502204648
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",36,1.00333326563762
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",38,1.00291284226783
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",40,1.00179255839096
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",42,1.00729773116261
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",44,1.01726314281851
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",46,1.1030923475809
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",48,1.1722331305735
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",50,1.17024735895677
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",52,1.13547241539458
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",54,1.10937688406252
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",56,1.07433617133676
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",58,1.05974855292354
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",60,1.06534574877177
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",62,1.05325632844085
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",64,1.04723843591275
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",66,1.04883683230863
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",68,1.03227290072762
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",70,1.0319366946161
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",72,1.01669843119552
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",74,1.00999413478611
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",76,1.03173506115237
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",78,1.03353959922483
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",80,1.02757989105695
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",82,1.02369525619724
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",84,1.02510427624305
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",86,1.02148684637355
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",88,1.01189348321878
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",90,1.0291007197539
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",92,1.02580416219618
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",94,1.02795253474675
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",96,1.02276671937154
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",98,1.02531935646459
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",100,1.03142866328619
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",102,1.04376978221826
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",104,1.05692044756852
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",106,1.05275589658512
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",108,1.05003995351406
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",110,1.06727552740029
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",112,1.08115997672391
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",114,1.107488963175
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",116,1.10184881882472
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",118,1.1050939522588
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",120,1.13108571685905
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",122,1.12554445758349
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",124,1.12958716949416
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",126,1.12937885181329
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",128,1.13892735397867
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",130,1.13848223009581
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",132,1.1346546071401
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",134,1.13313281732771
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",136,1.13209236020649
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",138,1.13048364337154
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",140,1.12684102933686
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",142,1.13509142238948
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",144,1.1146003816616
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",146,1.11993528924692
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",148,1.11904825096049
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",150,1.12974540966285
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",152,1.13128380519625
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",154,1.13952043759914
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",156,1.11892981029358
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",158,1.13293450534102
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",160,1.12805858684055
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",162,1.12620663639299
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",164,1.13470442826896
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",166,1.13424826989569
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",168,1.13112492575192
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",170,1.13371411252744
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",172,1.12189878658582
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",174,1.10281717843621
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",176,1.12714125812928
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",178,1.12614090904675
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",180,1.12071243472802
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",0,0.9934675881899
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",2,0.991837755139128
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",4,0.997298795512663
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",6,0.995394082655813
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",8,0.998885848458495
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",10,1.0034304316237
"000_0006","Ch01: FGF 250 ng/ml 60min pulse",12,1.00176679267353
