"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,5,3,1206.919965237,"00_0003",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,6,1259.18995464041,"00_0006",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,5,1187.75711279121,"00_0005",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,8,1204.65941122837,"00_0008",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,11,1227.17904790686,"00_0011",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,12,1208.56258421973,"00_0012",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,13,1219.50948009642,"00_0013",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,14,1171.52135772198,"00_0014",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,15,1103.75077423336,"00_0015",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,18,1208.05179164536,"00_0018",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,19,1206.44714194078,"00_0019",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,20,1143.84203331019,"00_0020",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,21,1190.97941468021,"00_0021",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,23,1231.12920389547,"00_0023",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,24,1213.50563612016,"00_0024",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,25,1243.25970107534,"00_0025",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,26,1234.88384311778,"00_0026",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,27,1160.93466692869,"00_0027",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,28,1194.40344681929,"00_0028",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,29,1224.84549741694,"00_0029",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,30,1228.77778479331,"00_0030",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,31,1227.97344959165,"00_0031",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,32,1201.45341941863,"00_0032",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,33,1150.7071662454,"00_0033",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,34,1224.74891033777,"00_0034",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,35,1112.75858135801,"00_0035",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,1,1260.22448005389,"00_0001",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,3,1194.49412939453,"00_0003",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,6,1250.05068480663,"00_0006",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,5,1189.38469320673,"00_0005",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,8,1201.04539721862,"00_0008",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,11,1226.11930366996,"00_0011",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,12,1205.02355698634,"00_0012",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,13,1224.2842424228,"00_0013",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,14,1176.86762295137,"00_0014",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,15,1102.48678709969,"00_0015",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,18,1226.63071974186,"00_0018",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,19,1226.7672987262,"00_0019",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,21,1191.01232002072,"00_0021",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,20,1162.79991171394,"00_0020",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,23,1258.5974211662,"00_0023",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,24,1203.79445907644,"00_0024",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,25,1249.32721321427,"00_0025",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,26,1222.5192643785,"00_0026",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,27,1163.17040908074,"00_0027",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,28,1190.79973354809,"00_0028",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,29,1219.53252541591,"00_0029",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,30,1243.45940866043,"00_0030",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,31,1227.98374157276,"00_0031",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,32,1224.04348897298,"00_0032",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,6,33,1157.24130433978,"00_0033",12,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
